amount_tsh,gps_height,longitude,latitude,basin,population,public_meeting,scheme_management,permit,construction_year,extraction_type,extraction_type_class,management_group,payment_type,water_quality,quality_group,quantity,source,source_class,waterpoint_type
500.0,50,39.78004886,-10.35075888,Ruvuma / Southern Coast,500,True,VWC,True,1987,ksb,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,0,33.24660654,-4.76644497,Lake Tanganyika,0,False,VWC,False,0,mono,motorpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,1180,35.88047138,-2.14699782,Internal,310,True,VWC,True,2007,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,34.28225524,-3.47502999,Internal,0,True,Water authority,True,0,gravity,gravity,commercial,per bucket,soft,good,enough,dam,surface,communal standpipe multiple
0.0,1038,35.92726879999999,-7.3526678,Rufiji,1,True,VWC,True,1990,gravity,gravity,user-group,never pay,soft,good,seasonal,spring,groundwater,communal standpipe
0.0,0,32.22430575,-3.65638231,Lake Tanganyika,0,True,VWC,True,0,other,other,user-group,unknown,soft,good,enough,shallow well,groundwater,other
30.0,426,38.25644362,-5.74596051,Pangani,100,True,VWC,False,1970,submersible,submersible,user-group,per bucket,soft,good,insufficient,river,surface,communal standpipe multiple
5000.0,1340,35.86087361,-7.52811983,Rufiji,1,True,VWC,True,1987,gravity,gravity,user-group,annually,soft,good,enough,spring,groundwater,communal standpipe
500.0,1836,34.80631151,-9.08929827,Rufiji,65,True,VWC,True,2010,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,32.99720365,-8.92620367,Lake Rukwa,0,False,VWC,False,0,other,other,user-group,on failure,soft,good,seasonal,shallow well,groundwater,other
0.0,0,31.408317800000006,-2.70586375,Lake Victoria,0,True,VWC,True,0,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1510,34.58690108,-8.98001429,Rufiji,350,True,WUA,True,1978,gravity,gravity,user-group,never pay,soft,good,enough,river,surface,communal standpipe
0.0,0,31.11577757,-1.74328674,Lake Victoria,0,True,WUA,True,0,gravity,gravity,user-group,annually,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,0.0,-2e-08,Lake Victoria,0,True,WUG,False,0,swn 80,handpump,user-group,other,soft,good,enough,shallow well,groundwater,hand pump
0.0,1227,35.05390211,-11.04423128,Ruvuma / Southern Coast,120,,VWC,True,1995,gravity,gravity,user-group,unknown,soft,good,dry,spring,groundwater,communal standpipe
2000.0,1016,35.45758921,-10.6090446,Lake Nyasa,1,True,VWC,True,2005,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
0.0,0,31.4445589,-2.13276363,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
100.0,1048,29.71545977,-4.69413071,Lake Tanganyika,235,True,VWC,True,1980,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe multiple
0.0,12,39.4729406,-9.51511288,Ruvuma / Southern Coast,890,True,,True,2012,india mark ii,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
5000.0,112,38.86578784,-6.82978407,Wami / Ruvu,20,True,Parastatal,True,2010,mono,motorpump,commercial,monthly,soft,good,insufficient,river,surface,communal standpipe
250.0,1319,30.15027739,-4.48000476,Lake Tanganyika,340,True,Water authority,True,2012,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe multiple
0.0,521,36.99192398,-7.40049561,Rufiji,250,True,Company,True,1975,gravity,gravity,commercial,never pay,soft,good,enough,river,surface,communal standpipe
200.0,1052,35.75910993,-10.48809174,Lake Nyasa,420,True,VWC,True,1990,gravity,gravity,user-group,monthly,soft,good,insufficient,river,surface,communal standpipe
500.0,2086,34.59987719,-9.37405309,Rufiji,45,True,VWC,True,2008,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
500.0,1367,30.75293111,-3.36911752,Lake Tanganyika,300,True,VWC,False,2003,gravity,gravity,user-group,on failure,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.69005422,-8.98779642,Lake Nyasa,0,False,VWC,False,0,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
0.0,423,37.77568527,-7.23515815,Wami / Ruvu,150,True,VWC,True,2006,gravity,gravity,user-group,on failure,unknown,unknown,insufficient,river,surface,communal standpipe
200.0,1218,30.14991771,-4.53967573,Lake Tanganyika,540,True,Water authority,True,1996,gravity,gravity,user-group,monthly,soft,good,insufficient,river,surface,communal standpipe
0.0,0,30.60242097,-2.64266188,Lake Victoria,0,True,VWC,False,0,india mark ii,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,31.73795141,-1.34519542,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,never pay,unknown,unknown,dry,spring,groundwater,communal standpipe
0.0,1667,34.85923339,-10.98245826,Lake Nyasa,1,,VWC,True,1992,gravity,gravity,user-group,unknown,soft,good,dry,spring,groundwater,communal standpipe
0.0,177,39.2306473,-10.36267931,Ruvuma / Southern Coast,1,True,VWC,True,1985,other,other,user-group,never pay,soft,good,dry,shallow well,groundwater,other
0.0,1078,36.99117556,-3.30836105,Pangani,140,True,VWC,True,1963,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,-27,39.80213154,-7.84631066,Rufiji,100,True,VWC,False,0,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
500.0,1735,34.48010279,-9.85866183,Lake Nyasa,153,True,VWC,False,1995,gravity,gravity,user-group,annually,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,32.2286668,-3.26965956,Lake Tanganyika,0,True,WUG,True,0,nira/tanira,handpump,user-group,unknown,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,32.98213364,-9.37860861,Lake Nyasa,0,True,VWC,False,0,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.46578522,-3.57392376,Internal,0,True,WUG,False,0,nira/tanira,handpump,user-group,per bucket,salty,salty,enough,shallow well,groundwater,hand pump
0.0,0,32.91526634,-9.1508297,Lake Rukwa,0,True,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,31.1287376,-1.40518165,Lake Victoria,0,True,,True,0,gravity,gravity,other,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
20.0,884,37.29948087,-3.3473217000000006,Pangani,17,True,Water authority,True,2008,gravity,gravity,commercial,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,306,38.62855984,-10.18384081,Ruvuma / Southern Coast,450,True,VWC,False,2013,other,other,user-group,never pay,soft,good,seasonal,rainwater harvesting,surface,other
0.0,0,33.67955519,-9.19725784,Lake Nyasa,0,True,VWC,,0,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,30.80840164,-2.84263647,Lake Victoria,0,True,VWC,False,0,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
1000.0,0,38.80114983,-4.86677936,Pangani,400,True,VWC,True,1970,gravity,gravity,user-group,monthly,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,30.60597243,-2.55293037,Lake Victoria,0,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,other
0.0,0,33.01178468,-8.52253759,Lake Rukwa,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,32.75170548,-9.03096571,Lake Rukwa,0,True,VWC,False,0,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
200.0,2211,33.99729505,-9.28783195,Lake Nyasa,0,True,WUA,False,1988,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,1472,34.8007374,-11.02592422,Lake Nyasa,60,,WUG,True,2000,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
0.0,1592,36.72744396,-3.12180597,Internal,150,True,VWC,True,1970,gravity,gravity,user-group,never pay,fluoride,fluoride,insufficient,spring,groundwater,communal standpipe
6.0,1601,37.45159279,-3.29697806,Pangani,60,True,Water Board,True,2008,gravity,gravity,user-group,per bucket,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,32.84585826,-3.32110998,Lake Victoria,0,True,WUG,True,0,nira/tanira,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,1158,31.17086736,-6.37940555,Lake Rukwa,70,False,Water authority,True,1974,gravity,gravity,commercial,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,1851,35.51070523,-2.31897517,Lake Victoria,105,True,Parastatal,True,2010,gravity,gravity,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
0.0,144,38.93911257,-7.72534414,Rufiji,1,True,VWC,True,1974,mono,motorpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,0,0.0,-2e-08,Lake Victoria,0,False,VWC,False,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1268,30.92399906,-3.32109142,Lake Tanganyika,260,True,VWC,False,1993,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
3000.0,2113,34.73139034,-9.70866019,Lake Nyasa,103,True,VWC,False,2000,gravity,gravity,user-group,annually,soft,good,enough,spring,groundwater,communal standpipe
300.0,1017,29.67071215,-4.71583299,Lake Tanganyika,100,True,WUG,True,2003,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,-19,38.71011006,-6.22904768,Wami / Ruvu,2000,True,VWC,False,2004,nira/tanira,handpump,user-group,unknown,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,33.50011525,-3.07777365,Lake Victoria,0,True,WUG,False,0,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1694,35.51324377,-4.26652516,Internal,375,True,Water Board,True,2012,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe multiple
10.0,1573,35.48817733,-4.5554972000000005,Internal,322,True,VWC,True,2009,gravity,gravity,user-group,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,33.09369881,-4.20520979,Internal,0,False,VWC,False,0,nira/tanira,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,36.58507273,-6.23931658,Wami / Ruvu,0,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe multiple
0.0,-23,38.88025381,-6.44445403,Wami / Ruvu,50,True,Parastatal,False,2007,india mark ii,handpump,parastatal,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,34.22871981,-3.00265799,Lake Victoria,0,True,WUG,True,0,nira/tanira,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,32.35223718,-2.50980491,Lake Victoria,0,True,Other,False,0,nira/tanira,handpump,commercial,never pay,salty,salty,enough,shallow well,groundwater,hand pump
0.0,0,0.0,-2e-08,Lake Victoria,0,True,WUG,False,0,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,32.99807297,-9.09065074,Lake Rukwa,0,True,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,1355,37.10955985,-3.18409618,Pangani,1,True,Water Board,True,2002,other,other,user-group,monthly,soft,good,enough,other,unknown,other
0.0,454,37.06533532,-6.87784977,Wami / Ruvu,450,True,VWC,True,1961,other,other,user-group,never pay,salty,salty,enough,shallow well,groundwater,other
3000.0,1331,34.56832761,-4.93631128,Internal,69,True,WUG,True,2009,india mark ii,handpump,user-group,annually,soft,good,enough,machine dbh,groundwater,hand pump
0.0,459,34.82213567,-11.31244439,Lake Nyasa,86,,VWC,False,1992,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
600.0,813,29.7361491,-4.85013166,Lake Tanganyika,230,True,WUG,True,2009,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe multiple
0.0,0,0.0,-2e-08,Lake Victoria,0,True,WUG,False,0,india mark ii,handpump,user-group,other,soft,good,enough,shallow well,groundwater,hand pump
0.0,1184,33.50353424,-1.88642623,Lake Victoria,665,,Parastatal,False,2006,gravity,gravity,parastatal,unknown,soft,good,insufficient,rainwater harvesting,surface,communal standpipe
0.0,1301,36.72858912,-2.74236572,Internal,700,True,VWC,,2007,gravity,gravity,user-group,never pay,soft,good,insufficient,machine dbh,groundwater,cattle trough
500.0,1614,38.23679134,-4.460401999999998,Pangani,1,True,VWC,True,1971,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
500.0,1839,34.61246855,-9.17527803,Rufiji,52,True,WUA,True,1993,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe multiple
0.0,0,33.19080802,-8.70587783,Lake Rukwa,0,True,VWC,True,0,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
0.0,1064,36.81606385,-3.44296275,Pangani,150,True,VWC,True,1988,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,other
0.0,0,34.28630811,-3.1806189,Internal,0,True,WUG,True,0,nira/tanira,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,1265,35.00392563,-5.00275864,Internal,1,,VWC,,1970,mono,motorpump,user-group,unknown,unknown,unknown,dry,machine dbh,groundwater,communal standpipe
0.0,0,34.37356,-8.70451105,Rufiji,0,False,Water Board,True,0,gravity,gravity,user-group,never pay,coloured,colored,seasonal,river,surface,communal standpipe
6500.0,1969,35.37140049,-4.47080188,Internal,162,True,VWC,True,2003,gravity,gravity,user-group,annually,soft,good,enough,spring,groundwater,communal standpipe
0.0,1605,34.74585429,-1.86123914,Lake Victoria,780,True,WUG,,1990,swn 80,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,31.5077949,-1.9438207,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,improved spring
0.0,1047,34.72974254,-10.29375827,Lake Nyasa,6,True,VWC,False,2001,gravity,gravity,user-group,never pay,soft,good,dry,spring,groundwater,communal standpipe
0.0,2006,34.74187846,-9.40221523,Rufiji,15,True,VWC,True,2002,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
2500.0,1511,34.52097574,-4.4277967,Internal,295,True,VWC,True,2012,afridev,handpump,user-group,annually,soft,good,enough,machine dbh,groundwater,hand pump
0.0,0,0.0,-2e-08,Lake Victoria,0,,WUG,False,0,swn 80,handpump,user-group,unknown,unknown,unknown,unknown,shallow well,groundwater,hand pump
0.0,1540,34.88523087,-4.76292601,Internal,1,True,VWC,,1980,swn 80,handpump,user-group,unknown,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,32.82920707,-8.96316035,Lake Rukwa,0,False,VWC,False,0,nira/tanira,handpump,user-group,never pay,salty,salty,dry,shallow well,groundwater,hand pump
0.0,0,33.43223596,-2.77788946,Lake Victoria,0,True,VWC,True,0,other,other,user-group,never pay,soft,good,enough,shallow well,groundwater,other
30.0,7,38.29453892,-7.79169528,Rufiji,1,True,VWC,True,1968,mono,motorpump,user-group,never pay,soft,good,dry,machine dbh,groundwater,communal standpipe multiple
500.0,1558,34.59818416,-9.01593583,Rufiji,113,True,WUA,True,1978,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
0.0,1497,34.48219026,-8.98952468,Rufiji,56,True,WUA,True,2010,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
0.0,1360,34.93916893,-10.12676456,Lake Nyasa,150,True,VWC,False,2007,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
0.0,1259,33.85122391,-1.75718497,Lake Victoria,750,,Parastatal,True,1996,gravity,gravity,parastatal,unknown,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
0.0,1510,29.99180219,-4.67340576,Lake Tanganyika,740,True,Water authority,True,1989,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
10.0,1841,35.83210494,-3.23422046,Internal,180,True,VWC,True,2009,gravity,gravity,user-group,per bucket,soft,good,seasonal,river,surface,communal standpipe
0.0,1303,36.96931702,-3.35087794,Pangani,120,True,VWC,True,2002,gravity,gravity,user-group,unknown,soft,good,insufficient,river,surface,communal standpipe
0.0,336,37.36608892,-11.51388585,Ruvuma / Southern Coast,1,True,VWC,False,1988,swn 80,handpump,user-group,on failure,soft,good,insufficient,machine dbh,groundwater,hand pump
0.0,1155,33.01150939,-1.81989534,Lake Victoria,650,True,,True,2008,india mark ii,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,33.18186707,-3.87930243,Internal,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,1720,35.98338005,-8.18030681,Rufiji,300,True,VWC,True,2008,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,1667,34.46045123,-1.37457104,Lake Victoria,200,True,,True,1996,other,other,user-group,unknown,soft,good,enough,shallow well,groundwater,other
0.0,0,33.8818928,-4.35314856,Internal,0,True,Water authority,False,0,ksb,submersible,user-group,never pay,soft,good,enough,dam,surface,other
0.0,-22,39.27361672,-8.600125199999999,Ruvuma / Southern Coast,367,True,,True,1980,other,other,user-group,never pay,soft,good,enough,shallow well,groundwater,other
500.0,1440,38.39192601,-4.8267186,Pangani,1,True,VWC,True,1988,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
200.0,810,36.04484963,-10.69733522,Ruvuma / Southern Coast,400,True,VWC,True,2002,gravity,gravity,user-group,monthly,soft,good,seasonal,river,surface,communal standpipe
50.0,17,39.20770848,-6.90728189,Wami / Ruvu,120,,WUA,False,0,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
1000.0,2094,33.95715701,-8.97572465,Rufiji,0,False,VWC,False,1974,gravity,gravity,user-group,on failure,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.44179295,-8.55381116,Lake Rukwa,0,True,VWC,True,0,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
200.0,324,37.77464855,-7.11071823,Wami / Ruvu,50,True,VWC,True,1985,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
0.0,1235,30.49359034,-4.19579801,Lake Tanganyika,2570,True,Water authority,False,1996,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,33.53805247,-4.62175964,Internal,0,True,Private operator,False,0,nira/tanira,handpump,commercial,never pay,salty,salty,dry,shallow well,groundwater,hand pump
400.0,709,37.01114299,-10.75538435,Ruvuma / Southern Coast,1,True,VWC,False,1988,gravity,gravity,user-group,annually,soft,good,insufficient,dam,surface,communal standpipe
0.0,0,32.62437953,-4.94683748,Lake Tanganyika,0,True,VWC,True,0,other,other,user-group,annually,soft,good,enough,machine dbh,groundwater,hand pump
0.0,105,39.03537367,-5.00139284,Pangani,120,True,VWC,True,1964,other,other,user-group,never pay,soft,good,enough,shallow well,groundwater,other
50.0,1366,36.57388638,-3.37894746,Internal,200,True,WUA,True,2012,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,1697,36.73280889,-3.32830271,Pangani,500,True,VWC,True,2005,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,614,37.66448493,-6.85075053,Wami / Ruvu,160,True,VWC,True,2010,gravity,gravity,user-group,never pay,soft,good,enough,river,surface,communal standpipe
0.0,0,36.46419315,-5.7894503,Wami / Ruvu,0,True,VWC,False,0,mono,motorpump,commercial,per bucket,salty,salty,dry,machine dbh,groundwater,communal standpipe multiple
50.0,1170,35.67233046,-10.67120584,Ruvuma / Southern Coast,0,False,Other,True,2006,gravity,gravity,other,per bucket,soft,good,dry,river,surface,communal standpipe
0.0,1498,36.73447114,-3.35653807,Pangani,200,True,VWC,True,2005,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe multiple
0.0,25,38.63356218,-6.59391188,Wami / Ruvu,2000,True,VWC,False,2010,india mark ii,handpump,user-group,never pay,salty,salty,enough,shallow well,groundwater,hand pump
0.0,0,30.43520266,-2.63741323,Lake Victoria,0,True,VWC,False,0,india mark iii,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,2186,34.55375429,-9.38114242,Lake Nyasa,30,True,VWC,True,2004,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.88594567,-9.47661098,Lake Nyasa,0,True,Water authority,True,0,swn 80,handpump,commercial,never pay,soft,good,enough,hand dtw,groundwater,hand pump
0.0,2290,34.26463424,-9.32392165,Lake Nyasa,0,True,VWC,False,2010,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,36,38.69650271,-5.75139557,Pangani,50,True,VWC,False,2010,other,other,user-group,never pay,salty,salty,seasonal,shallow well,groundwater,other
0.0,1437,36.35324882,-3.34241323,Internal,1,False,Parastatal,,2010,other,other,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
300.0,1118,30.3612886,-4.69223112,Lake Tanganyika,950,True,Water authority,False,2005,nira/tanira,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,1348,34.62304892,-4.4498734,Internal,445,True,VWC,True,2010,afridev,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
0.0,0,32.93716628,-3.75137794,Internal,0,True,Private operator,True,0,nira/tanira,handpump,commercial,unknown,milky,milky,enough,shallow well,groundwater,hand pump
5.0,959,37.14325357,-3.32942158,Pangani,15,True,Water Board,True,1999,gravity,gravity,user-group,per bucket,soft,good,enough,spring,groundwater,communal standpipe
25.0,699,37.44074095,-3.49157093,Pangani,65,True,Water Board,True,2008,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,0,33.09849922,-2.50818576,Lake Victoria,0,True,VWC,True,0,other,other,user-group,never pay,soft,good,enough,shallow well,groundwater,other
50.0,-42,39.17728848,-8.14361986,Rufiji,1,True,VWC,True,2006,mono,motorpump,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,0,33.61746273,-3.22376004,Lake Victoria,0,True,WUG,False,0,swn 80,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,33.39291098,-2.59684122,Lake Victoria,0,True,VWC,True,0,mono,motorpump,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
10.0,1395,35.66542621,-3.44726012,Internal,2000,True,VWC,True,1994,gravity,gravity,user-group,per bucket,soft,good,seasonal,river,surface,communal standpipe
200.0,1554,34.77254925,-5.03000414,Internal,500,True,VWC,,1980,nira/tanira,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
50.0,1262,30.12484963,-4.66494653,Lake Tanganyika,950,True,Private operator,False,2008,india mark ii,handpump,commercial,per bucket,soft,good,enough,machine dbh,groundwater,hand pump
50.0,4,38.56357445,-7.86495393,Rufiji,1,False,Private operator,False,2005,mono,motorpump,commercial,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,1276,35.84018354,-4.16590239,Internal,120,True,VWC,True,2010,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,32.9079819,-4.14880304,Lake Tanganyika,0,False,VWC,False,0,other,other,user-group,never pay,soft,good,enough,shallow well,groundwater,other
0.0,187,38.4283318,-11.35120647,Ruvuma / Southern Coast,1,True,VWC,True,2012,submersible,submersible,user-group,never pay,soft,good,dry,machine dbh,groundwater,communal standpipe multiple
20.0,380,38.3192402,-4.99422095,Pangani,400,True,VWC,False,2007,nira/tanira,handpump,user-group,per bucket,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,34.31054267,-3.17573309,Internal,0,True,WUG,True,0,nira/tanira,handpump,user-group,never pay,salty,salty,enough,shallow well,groundwater,hand pump
0.0,232,37.03754701,-7.77818519,Rufiji,350,True,,True,2010,india mark ii,handpump,user-group,never pay,soft,good,seasonal,shallow well,groundwater,hand pump
500.0,722,37.92230213,-4.11689729,Pangani,140,True,Water authority,True,2011,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
500.0,252,36.6656679,-8.14441401,Rufiji,200,True,,True,1984,swn 80,handpump,user-group,monthly,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,35.25522073,-5.56841895,Internal,0,True,VWC,False,0,mono,motorpump,user-group,per bucket,salty,salty,enough,machine dbh,groundwater,communal standpipe multiple
0.0,1661,34.59712501,-9.07515572,Rufiji,40,True,WUA,True,1994,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
0.0,0,36.72055565,-6.43864977,Wami / Ruvu,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe multiple
0.0,0,33.54030842,-9.08684729,Lake Nyasa,0,True,VWC,,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,32.82246494,-9.20949826,Lake Rukwa,0,True,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
1000.0,1009,37.82064383,-4.15359328,Pangani,250,True,Water authority,True,2011,gravity,gravity,user-group,monthly,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,37.21779212,-6.5250742,Wami / Ruvu,291,True,VWC,True,2005,submersible,submersible,user-group,never pay,salty,salty,insufficient,machine dbh,groundwater,communal standpipe
0.0,0,36.44832902,-5.88647558,Wami / Ruvu,0,True,VWC,True,0,mono,motorpump,user-group,per bucket,salty,salty,enough,machine dbh,groundwater,communal standpipe multiple
0.0,1555,34.76510592,-5.0014739000000015,Internal,1,True,VWC,,1980,nira/tanira,handpump,user-group,unknown,unknown,unknown,dry,shallow well,groundwater,hand pump
0.0,0,33.43562663,-4.57959914,Internal,0,True,Water authority,False,0,afridev,handpump,user-group,never pay,salty,salty,enough,machine dbh,groundwater,hand pump
500.0,1488,38.38605179,-4.8318748,Pangani,1,True,VWC,True,1988,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,1657,35.20283286,-4.48006812,Internal,674,True,VWC,True,2011,mono,motorpump,user-group,never pay,soft,good,insufficient,rainwater harvesting,surface,communal standpipe
500.0,1587,34.90431174,-8.86487297,Rufiji,40,True,VWC,False,2009,nira/tanira,handpump,user-group,on failure,soft,good,enough,hand dtw,groundwater,hand pump
0.0,348,37.61780284,-6.13811238,Wami / Ruvu,63,True,VWC,True,2005,other,other,user-group,never pay,unknown,unknown,dry,shallow well,groundwater,other
0.0,1580,35.05994094,-8.21622953,Rufiji,0,True,VWC,True,0,afridev,handpump,user-group,never pay,soft,good,enough,hand dtw,groundwater,hand pump
0.0,505,34.95330158,-11.44742454,Lake Nyasa,60,,VWC,True,2013,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
100.0,1496,36.49083885,-5.45350382,Wami / Ruvu,2013,True,VWC,False,2011,india mark ii,handpump,user-group,per bucket,salty abandoned,salty,insufficient,shallow well,groundwater,hand pump
